,simulation,time,R_c
319,gaff/SM32/SM32/FEP/water/VDW/0500/,50000.1,0.004879902401951961
320,gaff/SM32/SM32/FEP/water/VDW/0600/,50000.1,0.024399512009759806
321,gaff/SM32/SM32/FEP/water/VDW/0650/,50000.1,0.09657806843863123
322,gaff/SM32/SM32/FEP/water/VDW/0700/,50000.1,0.07981840363192735
323,gaff/SM32/SM32/FEP/water/VDW/0750/,50000.1,0.2393952120957581
324,gaff/SM32/SM32/FEP/water/VDW/0800/,50000.1,0.0744385112297754
325,gaff/SM32/SM32/FEP/water/VDW/0850/,50000.1,0.025019499610007802
326,gaff/SM32/SM32/FEP/water/VDW/0900/,50000.1,0.014719705605887883
327,gaff/SM32/SM32/FEP/water/VDW/0950/,50000.1,0.004779904401911962
328,gaff/SM32/SM32/FEP/water/VDW/1000/,50000.1,0.0013399732005359892
329,gaff/SM32/SM32/FEP/octanol/Coulomb/0000/,404999.8,0.3744567901234568
330,gaff/SM32/SM32/FEP/octanol/Coulomb/0125/,204999.8,0.7423463414634146
331,gaff/SM32/SM32/FEP/octanol/Coulomb/0250/,305000.0,0.10179672131147542
332,gaff/SM32/SM32/FEP/octanol/Coulomb/0375/,154999.8,0.03931612903225806
333,gaff/SM32/SM32/FEP/octanol/Coulomb/0500/,254999.8,0.02827843137254902
334,gaff/SM32/SM32/FEP/octanol/Coulomb/0750/,241939.8,0.04307679589980987
335,gaff/SM32/SM32/FEP/octanol/Coulomb/1000/,304999.8,0.10129508196721312
336,gaff/SM32/SM32/FEP/octanol/VDW/0000/,54999.8,0.021745454545454544
337,gaff/SM32/SM32/FEP/octanol/VDW/0050/,105000.0,0.02346666666666667
338,gaff/SM32/SM32/FEP/octanol/VDW/0100/,55000.0,0.03812727272727273
339,gaff/SM32/SM32/FEP/octanol/VDW/0200/,55000.0,0.036672727272727274
340,gaff/SM32/SM32/FEP/octanol/VDW/0300/,54999.8,0.03612727272727273
341,gaff/SM32/SM32/FEP/octanol/VDW/0400/,105000.0,0.0458952380952381
342,gaff/SM32/SM32/FEP/octanol/VDW/0500/,54999.8,0.0282
343,gaff/SM32/SM32/FEP/octanol/VDW/0600/,104999.8,0.011057142857142859
344,gaff/SM32/SM32/FEP/octanol/VDW/0650/,204999.8,0.046975609756097554
345,gaff/SM32/SM32/FEP/octanol/VDW/0700/,104999.8,0.038123809523809525
346,gaff/SM32/SM32/FEP/octanol/VDW/0750/,304999.8,0.12468852459016395
347,gaff/SM32/SM32/FEP/octanol/VDW/0800/,304999.8,0.05474098360655738
348,gaff/SM32/SM32/FEP/octanol/VDW/0850/,253057.3,0.27528076567427234
349,gaff/SM32/SM32/FEP/octanol/VDW/0900/,105000.0,0.03377142857142857
350,gaff/SM32/SM32/FEP/octanol/VDW/0950/,105000.0,0.04357142857142857
351,gaff/SM32/SM32/FEP/octanol/VDW/1000/,54999.8,0.02096363636363636
352,gaff/SM33/SM33/FEP/water/Coulomb/0000/,50000.1,0.6769264614707706
353,gaff/SM33/SM33/FEP/water/Coulomb/0250/,50000.1,0.11599768004639907
354,gaff/SM33/SM33/FEP/water/Coulomb/0500/,50000.1,0.11859762804743905
355,gaff/SM33/SM33/FEP/water/Coulomb/0750/,50000.1,0.005799884002319953
356,gaff/SM33/SM33/FEP/water/Coulomb/1000/,50000.1,0.05143897122057559
357,gaff/SM33/SM33/FEP/water/VDW/0000/,50000.1,0.0005999880002399952
358,gaff/SM33/SM33/FEP/water/VDW/0050/,50000.1,0.001619967600647987
359,gaff/SM33/SM33/FEP/water/VDW/0100/,50000.1,0.006019879602407952
360,gaff/SM33/SM33/FEP/water/VDW/0200/,50000.1,0.0003399932001359973
361,gaff/SM33/SM33/FEP/water/VDW/0300/,50000.1,0.001519969600607988
362,gaff/SM33/SM33/FEP/water/VDW/0400/,50000.1,0.007199856002879942
363,gaff/SM33/SM33/FEP/water/VDW/0500/,50000.1,0.00253994920101598
364,gaff/SM33/SM33/FEP/water/VDW/0600/,50000.1,0.03063938721225576
365,gaff/SM33/SM33/FEP/water/VDW/0650/,50000.1,0.01783964320713586
366,gaff/SM33/SM33/FEP/water/VDW/0700/,50000.1,0.022079558408831825
367,gaff/SM33/SM33/FEP/water/VDW/0750/,50000.1,0.09147817043659126
368,gaff/SM33/SM33/FEP/water/VDW/0800/,50000.1,0.11435771284574309
369,gaff/SM33/SM33/FEP/water/VDW/0850/,50000.1,0.019679606407871846
370,gaff/SM33/SM33/FEP/water/VDW/0900/,50000.1,0.004599908001839963
371,gaff/SM33/SM33/FEP/water/VDW/0950/,50000.1,0.0050198996020079595
372,gaff/SM33/SM33/FEP/water/VDW/1000/,50000.1,0.0020799584008319837
373,gaff/SM33/SM33/FEP/octanol/Coulomb/0000/,205000.1,0.3933444227101331
374,gaff/SM33/SM33/FEP/octanol/Coulomb/0125/,254999.8,0.5396039215686275
375,gaff/SM33/SM33/FEP/octanol/Coulomb/0250/,205000.0,0.1691951219512195
376,gaff/SM33/SM33/FEP/octanol/Coulomb/0375/,305000.0,0.09353114754098361
377,gaff/SM33/SM33/FEP/octanol/Coulomb/0500/,201219.4,0.05146108736706092
378,gaff/SM33/SM33/FEP/octanol/Coulomb/0750/,154999.8,0.03078709677419355
379,gaff/SM33/SM33/FEP/octanol/Coulomb/1000/,54999.8,0.020127272727272726
380,gaff/SM33/SM33/FEP/octanol/VDW/0000/,155000.0,0.01646451612903226
381,gaff/SM33/SM33/FEP/octanol/VDW/0050/,105000.0,0.021961904761904766
382,gaff/SM33/SM33/FEP/octanol/VDW/0100/,55000.0,0.030036363636363635
383,gaff/SM33/SM33/FEP/octanol/VDW/0200/,55000.0,0.022563636363636362
384,gaff/SM33/SM33/FEP/octanol/VDW/0300/,105000.0,0.02625714285714286
385,gaff/SM33/SM33/FEP/octanol/VDW/0400/,104999.8,0.026771428571428574
386,gaff/SM33/SM33/FEP/octanol/VDW/0500/,105000.0,0.034780952380952385
387,gaff/SM33/SM33/FEP/octanol/VDW/0600/,104999.8,0.031266666666666665
388,gaff/SM33/SM33/FEP/octanol/VDW/0650/,55000.0,0.043254545454545455
389,gaff/SM33/SM33/FEP/octanol/VDW/0700/,305000.0,0.03542950819672131
390,gaff/SM33/SM33/FEP/octanol/VDW/0750/,155000.0,0.04084516129032258
391,gaff/SM33/SM33/FEP/octanol/VDW/0800/,254999.8,0.11919607843137255
392,gaff/SM33/SM33/FEP/octanol/VDW/0850/,254999.8,0.10410588235294117
393,gaff/SM33/SM33/FEP/octanol/VDW/0900/,254999.8,0.19755686274509804
394,gaff/SM33/SM33/FEP/octanol/VDW/0950/,205000.0,0.014590243902439024
395,gaff/SM33/SM33/FEP/octanol/VDW/1000/,105000.0,0.016190476190476193
396,gaff/SM34/SM34/FEP/water/Coulomb/0000/,50000.1,0.08573828523429532
397,gaff/SM34/SM34/FEP/water/Coulomb/0250/,50000.1,0.03685926281474371
398,gaff/SM34/SM34/FEP/water/Coulomb/0500/,50000.1,0.003639927201455971
399,gaff/SM34/SM34/FEP/water/Coulomb/0750/,50000.1,0.025979480410391796
400,gaff/SM34/SM34/FEP/water/Coulomb/1000/,50000.1,0.03639927201455971
401,gaff/SM34/SM34/FEP/water/VDW/0000/,50000.1,0.0005399892002159956
402,gaff/SM34/SM34/FEP/water/VDW/0050/,50000.1,0.0005199896002079958
403,gaff/SM34/SM34/FEP/water/VDW/0100/,50000.1,0.000499990000199996
404,gaff/SM34/SM34/FEP/water/VDW/0200/,50000.1,0.0022199556008879826
405,gaff/SM34/SM34/FEP/water/VDW/0300/,50000.1,0.0012399752004959902
406,gaff/SM34/SM34/FEP/water/VDW/0400/,50000.1,0.0025799484010319796
407,gaff/SM34/SM34/FEP/water/VDW/0500/,50000.1,0.009179816403671926
408,gaff/SM34/SM34/FEP/water/VDW/0600/,50000.1,0.045819083618327636
409,gaff/SM34/SM34/FEP/water/VDW/0650/,50000.1,0.021939561208775826
410,gaff/SM34/SM34/FEP/water/VDW/0700/,50000.1,0.060638787224255516
411,gaff/SM34/SM34/FEP/water/VDW/0750/,50000.1,0.24971500569988603
412,gaff/SM34/SM34/FEP/water/VDW/0800/,50000.1,0.05657886842263155
413,gaff/SM34/SM34/FEP/water/VDW/0850/,50000.1,0.019999600007999843
414,gaff/SM34/SM34/FEP/water/VDW/0900/,50000.1,0.011919761604767905
415,gaff/SM34/SM34/FEP/water/VDW/0950/,50000.1,0.0030199396012079763
416,gaff/SM34/SM34/FEP/water/VDW/1000/,50000.1,0.001739965200695986
417,gaff/SM34/SM34/FEP/octanol/Coulomb/0000/,305000.0,0.10371147540983608
418,gaff/SM34/SM34/FEP/octanol/Coulomb/0125/,254999.8,0.27072549019607844
419,gaff/SM34/SM34/FEP/octanol/Coulomb/0250/,205000.0,0.127
420,gaff/SM34/SM34/FEP/octanol/Coulomb/0375/,305000.0,0.03745901639344262
421,gaff/SM34/SM34/FEP/octanol/Coulomb/0500/,154999.8,0.03500645161290322
422,gaff/SM34/SM34/FEP/octanol/Coulomb/0750/,105000.0,0.032857142857142856
423,gaff/SM34/SM34/FEP/octanol/Coulomb/1000/,154999.8,0.046083870967741934
424,gaff/SM34/SM34/FEP/octanol/VDW/0000/,55000.0,0.043745454545454546
425,gaff/SM34/SM34/FEP/octanol/VDW/0050/,54999.8,0.010290909090909092
426,gaff/SM34/SM34/FEP/octanol/VDW/0100/,105000.0,0.03462857142857143
427,gaff/SM34/SM34/FEP/octanol/VDW/0200/,104999.8,0.030600000000000002
428,gaff/SM34/SM34/FEP/octanol/VDW/0300/,54999.8,0.03270909090909091
429,gaff/SM34/SM34/FEP/octanol/VDW/0400/,54999.8,0.02496363636363636
430,gaff/SM34/SM34/FEP/octanol/VDW/0500/,105000.0,0.028952380952380955
431,gaff/SM34/SM34/FEP/octanol/VDW/0600/,105000.0,0.029152380952380957
432,gaff/SM34/SM34/FEP/octanol/VDW/0650/,104999.8,0.03398095238095238
433,gaff/SM34/SM34/FEP/octanol/VDW/0700/,104999.8,0.033076190476190474
434,gaff/SM34/SM34/FEP/octanol/VDW/0750/,154999.8,0.04847741935483871
435,gaff/SM34/SM34/FEP/octanol/VDW/0800/,304999.8,0.08506885245901641
436,gaff/SM34/SM34/FEP/octanol/VDW/0850/,304999.8,0.11122295081967215
437,gaff/SM34/SM34/FEP/octanol/VDW/0900/,304999.8,0.05376393442622951
438,gaff/SM34/SM34/FEP/octanol/VDW/0950/,105000.0,0.02703809523809524
439,gaff/SM34/SM34/FEP/octanol/VDW/1000/,54999.8,0.006018181818181818
440,gaff/SM35/SM35/FEP/water/Coulomb/0000/,550000.1,0.5990888018223964
441,gaff/SM35/SM35/FEP/water/Coulomb/0250/,500000.1,0.050457899084201834
442,gaff/SM35/SM35/FEP/water/Coulomb/0500/,100000.1,0.02267977320226798
443,gaff/SM35/SM35/FEP/water/Coulomb/0750/,100000.1,0.017809821901780983
444,gaff/SM35/SM35/FEP/water/Coulomb/1000/,100000.1,0.029049709502904975
445,gaff/SM35/SM35/FEP/water/VDW/0000/,50000.1,0.0010199796004079918
446,gaff/SM35/SM35/FEP/water/VDW/0050/,50000.1,0.00023999520009599807
447,gaff/SM35/SM35/FEP/water/VDW/0100/,50000.1,0.005459890802183957
448,gaff/SM35/SM35/FEP/water/VDW/0200/,50000.1,0.001379972400551989
449,gaff/SM35/SM35/FEP/water/VDW/0300/,50000.1,0.0018199636007279855
450,gaff/SM35/SM35/FEP/water/VDW/0400/,50000.1,0.0006399872002559949
451,gaff/SM35/SM35/FEP/water/VDW/0500/,50000.1,0.0021199576008479834
452,gaff/SM35/SM35/FEP/water/VDW/0600/,50000.1,0.009399812003759925
453,gaff/SM35/SM35/FEP/water/VDW/0650/,50000.1,0.035639287214255716
454,gaff/SM35/SM35/FEP/water/VDW/0700/,100000.1,0.04234957650423496
455,gaff/SM35/SM35/FEP/water/VDW/0750/,100000.1,0.03243967560324397
456,gaff/SM35/SM35/FEP/water/VDW/0800/,100000.1,0.013219867801321988
457,gaff/SM35/SM35/FEP/water/VDW/0850/,50000.1,0.005999880002399952
458,gaff/SM35/SM35/FEP/water/VDW/0900/,50000.1,0.007039859202815944
459,gaff/SM35/SM35/FEP/water/VDW/0950/,50000.1,0.005619887602247955
460,gaff/SM35/SM35/FEP/water/VDW/1000/,50000.1,0.0017799644007119857
461,gaff/SM35/SM35/FEP/octanol/Coulomb/0000/,255000.0,0.7135490196078432
462,gaff/SM35/SM35/FEP/octanol/Coulomb/0125/,305000.0,0.3535704918032787
463,gaff/SM35/SM35/FEP/octanol/Coulomb/0250/,254999.8,0.3361137254901961
464,gaff/SM35/SM35/FEP/octanol/Coulomb/0375/,250911.3,0.2520604833567147
465,gaff/SM35/SM35/FEP/octanol/Coulomb/0500/,255000.0,0.03047843137254902
466,gaff/SM35/SM35/FEP/octanol/Coulomb/0750/,305000.0,0.10288524590163936
467,gaff/SM35/SM35/FEP/octanol/Coulomb/1000/,204999.8,0.032346341463414634
468,gaff/SM35/SM35/FEP/octanol/VDW/0000/,55000.0,0.031381818181818184
469,gaff/SM35/SM35/FEP/octanol/VDW/0050/,105000.0,0.002847619047619048
470,gaff/SM35/SM35/FEP/octanol/VDW/0100/,55000.0,0.008163636363636364
471,gaff/SM35/SM35/FEP/octanol/VDW/0200/,105000.0,0.04491428571428572
472,gaff/SM35/SM35/FEP/octanol/VDW/0300/,54999.8,0.016145454545454543
473,gaff/SM35/SM35/FEP/octanol/VDW/0400/,105000.0,0.029361904761904766
474,gaff/SM35/SM35/FEP/octanol/VDW/0500/,154999.8,0.03144516129032258
475,gaff/SM35/SM35/FEP/octanol/VDW/0600/,54999.8,0.023854545454545455
476,gaff/SM35/SM35/FEP/octanol/VDW/0650/,155000.0,0.02395483870967742
477,gaff/SM35/SM35/FEP/octanol/VDW/0700/,155000.0,0.04172903225806451
478,gaff/SM35/SM35/FEP/octanol/VDW/0750/,304999.8,0.0547672131147541
479,gaff/SM35/SM35/FEP/octanol/VDW/0800/,204252.6,0.17230591472340676
480,gaff/SM35/SM35/FEP/octanol/VDW/0850/,304999.8,0.08270819672131148
481,gaff/SM35/SM35/FEP/octanol/VDW/0900/,13232.0,0.2678355501813785
482,gaff/SM35/SM35/FEP/octanol/VDW/0950/,154999.8,0.04676774193548387
483,gaff/SM35/SM35/FEP/octanol/VDW/1000/,105000.0,0.0022952380952380954
484,gaff/SM36/SM36/FEP/water/Coulomb/0000/,500000.1,0.4248171503656993
485,gaff/SM36/SM36/FEP/water/Coulomb/0250/,250000.1,0.03933984264062944
486,gaff/SM36/SM36/FEP/water/Coulomb/0500/,50000.1,0.030619387612247757
487,gaff/SM36/SM36/FEP/water/Coulomb/0750/,100000.1,0.014279857201427985
488,gaff/SM36/SM36/FEP/water/Coulomb/1000/,50000.1,0.03409931801363973
489,gaff/SM36/SM36/FEP/water/VDW/0000/,50000.1,0.00023999520009599807
490,gaff/SM36/SM36/FEP/water/VDW/0050/,50000.1,0.0008399832003359933
491,gaff/SM36/SM36/FEP/water/VDW/0100/,50000.1,0.0009199816003679927
492,gaff/SM36/SM36/FEP/water/VDW/0200/,50000.1,0.0006599868002639947
493,gaff/SM36/SM36/FEP/water/VDW/0300/,50000.1,0.00029999400011999764
494,gaff/SM36/SM36/FEP/water/VDW/0400/,50000.1,0.0009199816003679927
495,gaff/SM36/SM36/FEP/water/VDW/0500/,50000.1,0.005639887202255955
496,gaff/SM36/SM36/FEP/water/VDW/0600/,50000.1,0.02177956440871183
497,gaff/SM36/SM36/FEP/water/VDW/0650/,50000.1,0.013079738405231895
498,gaff/SM36/SM36/FEP/water/VDW/0700/,150000.1,0.04931967120219199
499,gaff/SM36/SM36/FEP/water/VDW/0750/,150000.1,0.033826441157058955
500,gaff/SM36/SM36/FEP/water/VDW/0800/,50000.1,0.042059158816823664
501,gaff/SM36/SM36/FEP/water/VDW/0850/,50000.1,0.007239855202895942
502,gaff/SM36/SM36/FEP/water/VDW/0900/,50000.1,0.005099898002039959
503,gaff/SM36/SM36/FEP/water/VDW/0950/,50000.1,0.0011999760004799903
504,gaff/SM36/SM36/FEP/water/VDW/1000/,50000.1,0.0011999760004799903
505,gaff/SM36/SM36/FEP/octanol/Coulomb/0000/,305000.0,0.7441278688524591
506,gaff/SM36/SM36/FEP/octanol/Coulomb/0125/,255000.0,0.42660784313725486
507,gaff/SM36/SM36/FEP/octanol/Coulomb/0250/,254999.8,0.403278431372549
508,gaff/SM36/SM36/FEP/octanol/Coulomb/0375/,304999.8,0.16475081967213118
509,gaff/SM36/SM36/FEP/octanol/Coulomb/0500/,104999.8,0.02648571428571429
510,gaff/SM36/SM36/FEP/octanol/Coulomb/0750/,253387.1,0.07147141932530349
511,gaff/SM36/SM36/FEP/octanol/Coulomb/1000/,305000.0,0.16727868852459019
512,gaff/SM36/SM36/FEP/octanol/VDW/0000/,154999.8,0.010548387096774194
513,gaff/SM36/SM36/FEP/octanol/VDW/0050/,105000.0,0.00782857142857143
514,gaff/SM36/SM36/FEP/octanol/VDW/0100/,105000.0,0.0041333333333333335
515,gaff/SM36/SM36/FEP/octanol/VDW/0200/,105000.0,0.037790476190476194
516,gaff/SM36/SM36/FEP/octanol/VDW/0300/,154999.8,0.022670967741935482
517,gaff/SM36/SM36/FEP/octanol/VDW/0400/,104999.8,0.008161904761904763
518,gaff/SM36/SM36/FEP/octanol/VDW/0500/,104999.8,0.009361904761904764
519,gaff/SM36/SM36/FEP/octanol/VDW/0600/,105000.0,0.017714285714285717
520,gaff/SM36/SM36/FEP/octanol/VDW/0650/,104999.8,0.027323809523809528
521,gaff/SM36/SM36/FEP/octanol/VDW/0700/,255000.2,0.07153697436480641
522,gaff/SM36/SM36/FEP/octanol/VDW/0750/,255000.0,0.017207843137254902
523,gaff/SM36/SM36/FEP/octanol/VDW/0800/,305000.0,0.11116721311475411
524,gaff/SM36/SM36/FEP/octanol/VDW/0850/,304999.8,0.15599672131147543
525,gaff/SM36/SM36/FEP/octanol/VDW/0900/,305000.0,0.08501311475409837
526,gaff/SM36/SM36/FEP/octanol/VDW/0950/,104999.8,0.020761904761904763
527,gaff/SM36/SM36/FEP/octanol/VDW/1000/,104999.8,0.020133333333333336
528,gaff/SM37/SM37/FEP/water/Coulomb/0000/,400000.1,0.03507491231271922
529,gaff/SM37/SM37/FEP/water/Coulomb/0250/,150000.1,0.017686548756341625
530,gaff/SM37/SM37/FEP/water/Coulomb/0500/,100000.1,0.04211957880421196
531,gaff/SM37/SM37/FEP/water/Coulomb/0750/,50000.1,0.02257954840903182
532,gaff/SM37/SM37/FEP/water/Coulomb/1000/,150000.1,0.007586616089226071
533,gaff/SM37/SM37/FEP/water/VDW/0000/,50000.1,0.004319913601727965
534,gaff/SM37/SM37/FEP/water/VDW/0050/,50000.1,0.002179956400871983
535,gaff/SM37/SM37/FEP/water/VDW/0100/,50000.1,0.001519969600607988
536,gaff/SM37/SM37/FEP/water/VDW/0200/,50000.1,0.0022599548009039822
537,gaff/SM37/SM37/FEP/water/VDW/0300/,50000.1,0.0036999260014799707
538,gaff/SM37/SM37/FEP/water/VDW/0400/,50000.1,0.0024599508009839808
539,gaff/SM37/SM37/FEP/water/VDW/0500/,50000.1,0.004439911201775964
540,gaff/SM37/SM37/FEP/water/VDW/0600/,50000.1,0.022019559608807825
541,gaff/SM37/SM37/FEP/water/VDW/0650/,50000.1,0.01803963920721586
542,gaff/SM37/SM37/FEP/water/VDW/0700/,50000.1,0.0372992540149197
543,gaff/SM37/SM37/FEP/water/VDW/0750/,200000.1,0.046759766201169
544,gaff/SM37/SM37/FEP/water/VDW/0800/,50000.1,0.0378992420151597
545,gaff/SM37/SM37/FEP/water/VDW/0850/,50000.1,0.019939601207975843
546,gaff/SM37/SM37/FEP/water/VDW/0900/,50000.1,0.0038599228015439697
547,gaff/SM37/SM37/FEP/water/VDW/0950/,50000.1,0.002139957200855983
548,gaff/SM37/SM37/FEP/water/VDW/1000/,50000.1,0.0017199656006879863
549,gaff/SM37/SM37/FEP/octanol/Coulomb/0000/,304999.8,0.12794754098360658
550,gaff/SM37/SM37/FEP/octanol/Coulomb/0125/,255000.0,0.42236862745098036
551,gaff/SM37/SM37/FEP/octanol/Coulomb/0250/,195425.4,0.2660086170724469
552,gaff/SM37/SM37/FEP/octanol/Coulomb/0375/,304999.8,0.09202295081967214
553,gaff/SM37/SM37/FEP/octanol/Coulomb/0500/,205000.0,0.04883414634146341
554,gaff/SM37/SM37/FEP/octanol/Coulomb/0750/,154999.8,0.04915483870967742
555,gaff/SM37/SM37/FEP/octanol/Coulomb/1000/,104999.8,0.017171428571428574
556,gaff/SM37/SM37/FEP/octanol/VDW/0000/,54999.8,0.026036363636363635
557,gaff/SM37/SM37/FEP/octanol/VDW/0050/,105000.0,0.0424952380952381
558,gaff/SM37/SM37/FEP/octanol/VDW/0100/,105000.0,0.005657142857142857
559,gaff/SM37/SM37/FEP/octanol/VDW/0200/,105000.0,0.01064761904761905
560,gaff/SM37/SM37/FEP/octanol/VDW/0300/,55000.0,0.013527272727272728
561,gaff/SM37/SM37/FEP/octanol/VDW/0400/,105000.0,0.0054761904761904765
562,gaff/SM37/SM37/FEP/octanol/VDW/0500/,104999.8,0.019257142857142858
563,gaff/SM37/SM37/FEP/octanol/VDW/0600/,104999.8,0.025790476190476194
564,gaff/SM37/SM37/FEP/octanol/VDW/0650/,105000.0,0.02964761904761905
565,gaff/SM37/SM37/FEP/octanol/VDW/0700/,155000.0,0.043348387096774195
566,gaff/SM37/SM37/FEP/octanol/VDW/0750/,305000.0,0.04265573770491803
567,gaff/SM37/SM37/FEP/octanol/VDW/0800/,255000.0,0.0496313725490196
568,gaff/SM37/SM37/FEP/octanol/VDW/0850/,304999.8,0.22195737704918034
569,gaff/SM37/SM37/FEP/octanol/VDW/0900/,304999.8,0.11177704918032788
570,gaff/SM37/SM37/FEP/octanol/VDW/0950/,155000.0,0.023516129032258064
571,gaff/SM37/SM37/FEP/octanol/VDW/1000/,105000.0,0.018657142857142858
572,gaff/SM38/SM38/FEP/water/Coulomb/0000/,650000.1,0.04643531317644126
573,gaff/SM38/SM38/FEP/water/Coulomb/0250/,200000.1,0.04594477027614862
574,gaff/SM38/SM38/FEP/water/Coulomb/0500/,100000.1,0.024439755602443977
575,gaff/SM38/SM38/FEP/water/Coulomb/0750/,50000.1,0.046139077218455636
576,gaff/SM38/SM38/FEP/water/Coulomb/1000/,50000.1,0.0001999960000799984
577,gaff/SM38/SM38/FEP/water/VDW/0000/,50000.1,0.0003599928001439972
578,gaff/SM38/SM38/FEP/water/VDW/0050/,50000.1,0.00017999640007199856
579,gaff/SM38/SM38/FEP/water/VDW/0100/,50000.1,0.0009199816003679927
580,gaff/SM38/SM38/FEP/water/VDW/0200/,50000.1,0.0007199856002879943
581,gaff/SM38/SM38/FEP/water/VDW/0300/,50000.1,0.003059938801223976
582,gaff/SM38/SM38/FEP/water/VDW/0400/,50000.1,0.0010999780004399913
583,gaff/SM38/SM38/FEP/water/VDW/0500/,50000.1,0.0005599888002239956
584,gaff/SM38/SM38/FEP/water/VDW/0600/,50000.1,0.004479910401791964
585,gaff/SM38/SM38/FEP/water/VDW/0650/,50000.1,0.021099578008439833
586,gaff/SM38/SM38/FEP/water/VDW/0700/,50000.1,0.028359432811343777
587,gaff/SM38/SM38/FEP/water/VDW/0750/,150000.1,0.021519856534289773
588,gaff/SM38/SM38/FEP/water/VDW/0800/,250000.1,0.049647801408794365
589,gaff/SM38/SM38/FEP/water/VDW/0850/,50000.1,0.01929961400771985
590,gaff/SM38/SM38/FEP/water/VDW/0900/,50000.1,0.0025999480010399797
591,gaff/SM38/SM38/FEP/water/VDW/0950/,50000.1,0.0017199656006879863
592,gaff/SM38/SM38/FEP/water/VDW/1000/,50000.1,0.0012399752004959902
593,gaff/SM38/SM38/FEP/octanol/Coulomb/0000/,305000.0,0.4214622950819672
594,gaff/SM38/SM38/FEP/octanol/Coulomb/0125/,304999.8,0.2498426229508197
595,gaff/SM38/SM38/FEP/octanol/Coulomb/0250/,354999.8,0.35340281690140846
596,gaff/SM38/SM38/FEP/octanol/Coulomb/0375/,304999.8,0.2785639344262295
597,gaff/SM38/SM38/FEP/octanol/Coulomb/0500/,254999.8,0.15326666666666666
598,gaff/SM38/SM38/FEP/octanol/Coulomb/0750/,154999.8,0.0339741935483871
599,gaff/SM38/SM38/FEP/octanol/Coulomb/1000/,105000.0,0.008914285714285715
600,gaff/SM38/SM38/FEP/octanol/VDW/0000/,104999.8,0.043352380952380955
601,gaff/SM38/SM38/FEP/octanol/VDW/0050/,104999.8,0.0074761904761904766
602,gaff/SM38/SM38/FEP/octanol/VDW/0100/,104999.8,0.04342857142857143
603,gaff/SM38/SM38/FEP/octanol/VDW/0200/,105000.0,0.04524761904761905
604,gaff/SM38/SM38/FEP/octanol/VDW/0300/,104999.8,0.01723809523809524
605,gaff/SM38/SM38/FEP/octanol/VDW/0400/,104999.8,0.014476190476190478
606,gaff/SM38/SM38/FEP/octanol/VDW/0500/,105000.0,0.0182
607,gaff/SM38/SM38/FEP/octanol/VDW/0600/,104999.8,0.011019047619047621
608,gaff/SM38/SM38/FEP/octanol/VDW/0650/,104999.8,0.018533333333333336
609,gaff/SM38/SM38/FEP/octanol/VDW/0700/,105000.0,0.027590476190476193
610,gaff/SM38/SM38/FEP/octanol/VDW/0750/,155000.0,0.030290322580645162
611,gaff/SM38/SM38/FEP/octanol/VDW/0800/,304999.8,0.06435737704918033
612,gaff/SM38/SM38/FEP/octanol/VDW/0850/,305000.0,0.14249836065573773
613,gaff/SM38/SM38/FEP/octanol/VDW/0900/,255000.0,0.038788235294117644
614,gaff/SM38/SM38/FEP/octanol/VDW/0950/,155000.0,0.024354838709677418
615,gaff/SM38/SM38/FEP/octanol/VDW/1000/,105000.0,0.018000000000000002
616,gaff/SM39/SM39/FEP/water/Coulomb/0000/,1230366.8,0.15279343480441204
617,gaff/SM39/SM39/FEP/water/Coulomb/0250/,400000.1,0.0418073954815113
618,gaff/SM39/SM39/FEP/water/Coulomb/0500/,300000.1,0.041349862167126106
619,gaff/SM39/SM39/FEP/water/Coulomb/0750/,335647.3,0.012110901897225664
620,gaff/SM39/SM39/FEP/water/Coulomb/1000/,100000.1,0.04885951140488595
621,gaff/SM39/SM39/FEP/water/VDW/0000/,50000.1,0.0012399752004959902
622,gaff/SM39/SM39/FEP/water/VDW/0050/,50000.1,0.0010999780004399913
623,gaff/SM39/SM39/FEP/water/VDW/0100/,50000.1,0.0012399752004959902
624,gaff/SM39/SM39/FEP/water/VDW/0200/,50000.1,0.0007799844003119938
625,gaff/SM39/SM39/FEP/water/VDW/0300/,50000.1,0.00379992400151997
626,gaff/SM39/SM39/FEP/water/VDW/0400/,50000.1,0.005179896402071959
627,gaff/SM39/SM39/FEP/water/VDW/0500/,50000.1,0.002319953600927982
628,gaff/SM39/SM39/FEP/water/VDW/0600/,50000.1,0.004259914801703965
629,gaff/SM39/SM39/FEP/water/VDW/0650/,50000.1,0.02641947161056779
630,gaff/SM39/SM39/FEP/water/VDW/0700/,100000.1,0.03325966740332597
631,gaff/SM39/SM39/FEP/water/VDW/0750/,150000.1,0.010759928267144886
632,gaff/SM39/SM39/FEP/water/VDW/0800/,100000.1,0.042109578904210965
633,gaff/SM39/SM39/FEP/water/VDW/0850/,100000.1,0.018689813101868985
634,gaff/SM39/SM39/FEP/water/VDW/0900/,50000.1,0.00253994920101598
635,gaff/SM39/SM39/FEP/water/VDW/0950/,50000.1,0.0019799604007919845
636,gaff/SM39/SM39/FEP/water/VDW/1000/,50000.1,0.0017199656006879863
637,gaff/SM39/SM39/FEP/octanol/Coulomb/0000/,305000.0,0.40201311475409834
638,gaff/SM39/SM39/FEP/octanol/Coulomb/0125/,255000.0,0.6792549019607843
